id,target
38976,0.010285268052347496
38977,0.004024809096403736
38978,0.024243962136250838
38979,0.021863370605753336
38980,0.007111593823814294
38981,0.012376518519879687
38982,0.03819391429549693
38983,0.018479174516138754
38984,0.00830757184294699
38985,0.003688763282887534
38986,0.006533693250189886
38987,0.003209959224945742
38988,0.010034702821514288
38989,0.003972471777702821
38990,0.01196316725555853
38991,0.012358029989308628
38992,0.031074546675978688
38993,0.007064567599984697
38994,0.0040298405545096585
38995,0.012032593124872178
38996,0.005925383980260528
38997,0.031311383752432115
38998,0.0032267514106574173
38999,0.04330621949248342
39000,0.054185634391775206
39001,0.04038493665262724
39002,0.06704612629746803
39003,0.02054330715549446
39004,0.02980347111145149
39005,0.007006538348281438
39006,0.007959984571495195
39007,0.09969801812764043
39008,0.023992737620353352
39009,0.009770862603212999
39010,0.008485272881027552
39011,0.014180057319043161
39012,0.007553567234976085
39013,0.02095574400445171
39014,0.00444799881706289
39015,0.05273704020902058
39016,0.10732687854132643
39017,0.027521257662315373
39018,0.010785705432403602
39019,0.010648616278173234
39020,0.03260565716770018
39021,0.00650021321532253
39022,0.010571914448395758
39023,0.050530279634015025
39024,0.0209175084111876
39025,0.005281856132644973
39026,0.07288718269096711
39027,0.0055516080365440494
39028,0.006655684933145755
39029,0.007882195536036404
39030,0.028729909051586316
39031,0.09102720954367993
39032,0.061366001856620604
39033,0.05770309327280146
39034,0.028099023364499542
39035,0.011859038855967457
39036,0.003917519351073249
39037,0.04921719329386523
39038,0.006021869086436164
39039,0.09766311822019895
39040,0.08489944787809887
39041,0.01819812045511451
39042,0.04937767482130501
39043,0.014825911219142033
39044,0.10749316164712125
39045,0.006473431293464298
39046,0.0408212552274944
39047,0.03450592709448637
39048,0.04701218566461766
39049,0.0031097624578559388
39050,0.005307334063568046
39051,0.0041119393919480515
39052,0.009326417650934324
39053,0.11217148214502856
39054,0.0045334716707913555
39055,0.00561977777359723
39056,0.00913000654370021
39057,0.010066698974663177
39058,0.008923489552144882
39059,0.009930154370436624
39060,0.10889282965860948
39061,0.013004007884825267
39062,0.04683562633932272
39063,0.003300128138229705
39064,0.009357238495035348
39065,0.006317497903786698
39066,0.0034921048925521786
39067,0.004822879071845649
39068,0.011628522095162604
39069,0.004868969156225819
39070,0.04331097732001198
39071,0.003246450740705862
39072,0.015755082878290975
39073,0.09151916769538031
39074,0.025317268431017274
39075,0.011163758336739407
39076,0.09057547450051678
39077,0.006946300592618991
39078,0.050291754005030005
39079,0.006082943729263488
39080,0.04931388600859263
39081,0.031614053281609954
39082,0.004529214910789998
39083,0.005507100337590486
39084,0.004464819328000408
39085,0.09726498110368093
39086,0.021875150067147194
39087,0.012642306424386908
39088,0.03376739653256982
39089,0.01106314605836728
39090,0.027339595679211473
39091,0.014227140810721304
39092,0.003501711753391707
39093,0.0028885602879246907
39094,0.022812394183650428
39095,0.010999952117389166
39096,0.05746658627489489
39097,0.019116211452492708
39098,0.017239380258357705
39099,0.02109600218925125
39100,0.0137821831796424
39101,0.02161683214428384
39102,0.004915963014433637
39103,0.01837361393574478
39104,0.012608652401297332
39105,0.09225418574411631
39106,0.03402033133818417
39107,0.0197863372191802
39108,0.044176511009544284
39109,0.0073197931986747535
39110,0.020550185854056477
39111,0.00844507641676159
39112,0.0054321948638248576
39113,0.0494776041331214
39114,0.019517129047823035
39115,0.014141365959623396
39116,0.003078161164055061
39117,0.008927132733472173
39118,0.08643100407066272
39119,0.013809129031736906
39120,0.023119162084924597
39121,0.0030335995018885495
39122,0.062256539376615926
39123,0.032997407757189644
39124,0.12393482112699972
39125,0.012776332658585599
39126,0.004225776133143643
39127,0.04346380186251342
39128,0.009318805541350624
39129,0.017744829852647314
39130,0.00664602098788067
39131,0.0071334278912112675
39132,0.0031896838917875466
39133,0.020047248574328342
39134,0.01022364953549494
39135,0.0054399734686173045
39136,0.029501862335895832
39137,0.005334382874489585
39138,0.017676690145731255
39139,0.005778919866303559
39140,0.0038911505171032516
39141,0.048964762779228836
39142,0.005236653539638475
39143,0.004723485953195686
39144,0.003285429488416496
39145,0.029714164812323987
39146,0.010670549832418275
39147,0.00510644408566047
39148,0.05466702574113917
39149,0.011094575345783668
39150,0.015225668515814283
39151,0.0062042467834238675
39152,0.026601703071450176
39153,0.026010900936816957
39154,0.054843521438097814
39155,0.0368984145213298
39156,0.0041506351402142375
39157,0.00428328255816071
39158,0.011352946394158396
39159,0.00900010329309756
39160,0.009286764918527271
39161,0.06254241582516172
39162,0.012795502971438392
39163,0.004209867427183716
39164,0.03017878281441398
39165,0.005824042300274838
39166,0.0075406266366813
39167,0.006214654726157523
39168,0.025436002329267224
39169,0.006845323103678994
39170,0.022264931919100835
39171,0.023441900736815423
39172,0.0034599459122063923
39173,0.00843257981993999
39174,0.0283909996219533
39175,0.07957683013378068
39176,0.005530469238430947
39177,0.005497722173694299
39178,0.0028804191586463833
39179,0.010754320129384114
39180,0.0077735448372308275
39181,0.007796323921083976
39182,0.005055441644685344
39183,0.015572729909748
39184,0.011618819480173527
39185,0.0037339580459389305
39186,0.006041227898986517
39187,0.012478287869000798
39188,0.06636968820079603
39189,0.008629272839945969
39190,0.007924990840708617
39191,0.023026424403771995
39192,0.029046549164015112
39193,0.004104758096326969
39194,0.04260375162873198
39195,0.009803805673351021
39196,0.03667031604721065
39197,0.019087605475963113
39198,0.01027225165077737
39199,0.002381357257259897
39200,0.09580287384680164
39201,0.0548423523499917
39202,0.027407248391040372
39203,0.005762382639347907
39204,0.1261244352863306
39205,0.11063477425707803
39206,0.004881822352827997
39207,0.0054252249522783735
39208,0.054942877471971095
39209,0.022319252471306953
39210,0.013841979947504543
39211,0.002881964055770008
39212,0.036414568935167244
39213,0.02542426741175263
39214,0.01008554616255812
39215,0.009927973618811311
39216,0.010033390053805637
39217,0.036632715331017064
39218,0.030456574541278425
39219,0.0029806743908616894
39220,0.1323342093005944
39221,0.007657817782140185
39222,0.00694694908951035
39223,0.011236214493068844
39224,0.030504125952594004
39225,0.041622324068751514
39226,0.08690656335767548
39227,0.007324285110433919
39228,0.005961664464859664
39229,0.03239975690169781
39230,0.013487645829313387
39231,0.024417134897699647
39232,0.004053300919936308
39233,0.014770765842334043
39234,0.01742921631506725
39235,0.004381277471760156
39236,0.03198311095603046
39237,0.03290095671996363
39238,0.004259431891317939
39239,0.04792370807363457
39240,0.030757535245843588
39241,0.035176708530786846
39242,0.007385713527345308
39243,0.023821017852655623
39244,0.01206516911048083
39245,0.017406591419539475
39246,0.006644588306656977
39247,0.030097586158425924
39248,0.025030979756646247
39249,0.04902154243852432
39250,0.010217239630399354
39251,0.017575597810619906
39252,0.011007735598572153
39253,0.0605527031533012
39254,0.0111839373193993
39255,0.013548691191781124
39256,0.030013666753657412
39257,0.026864648123043747
39258,0.03440714217944289
39259,0.028724732676331105
39260,0.008633227571816544
39261,0.022818524061842264
39262,0.006254183728827581
39263,0.030569638265819914
39264,0.04022145471252828
39265,0.03365703498289428
39266,0.006167576875036155
39267,0.04373055723049705
39268,0.02676778505048176
39269,0.01049603532039028
39270,0.03917444718094894
39271,0.00352883266020925
39272,0.032448075360391126
39273,0.007605481295966273
39274,0.006336259368432869
39275,0.005252324847619065
39276,0.032636511393400375
39277,0.004544869798989344
39278,0.005208159100799341
39279,0.009118079449570495
39280,0.006442921276915853
39281,0.0047647721596374626
39282,0.0037986983008255503
39283,0.0038553951843287937
39284,0.01444403828207084
39285,0.03933377363194849
39286,0.02551335668817824
39287,0.03783527304325289
39288,0.050011731696322045
39289,0.0947974546401645
39290,0.003448585640625622
39291,0.08109320056663981
39292,0.009051735201718522
39293,0.018367898261009086
39294,0.009975963515624275
39295,0.021530601283600345
39296,0.012145300706910602
39297,0.015712054270212543
39298,0.02558686475482213
39299,0.0036794855213825115
39300,0.006274972118271598
39301,0.003409812721531942
39302,0.007807860579734309
39303,0.015700467337458623
39304,0.012448548183250547
39305,0.020561577133718725
39306,0.003385888931478066
39307,0.128629480219237
39308,0.01623958431712643
39309,0.01856762511092357
39310,0.007374642837824383
39311,0.011158563701690896
39312,0.006480435472085777
39313,0.009182285915136135
39314,0.0073797120441840515
39315,0.012114572186361139
39316,0.025889362893738055
39317,0.006347774627798323
39318,0.005239486169054775
39319,0.01994061123216317
39320,0.005823106893254021
39321,0.004605395608006294
39322,0.007296234031179542
39323,0.026701342267588926
39324,0.005581473032265068
39325,0.027291339173839094
39326,0.007911126174242377
39327,0.014320378412578275
39328,0.032761917360274964
39329,0.021148093992488164
39330,0.030557863757806905
39331,0.003706571063193613
39332,0.004574706352337274
39333,0.017452001440487253
39334,0.007601098537259792
39335,0.02025989174497413
39336,0.019143884269762136
39337,0.006101787208203456
39338,0.03885071381229859
39339,0.012361170105342226
39340,0.029347808249536655
39341,0.007835130569351124
39342,0.07116840741717298
39343,0.012882262352523191
39344,0.07171478138083412
39345,0.01689943447247091
39346,0.022666331016827964
39347,0.012624024179968368
39348,0.02263609645549301
39349,0.003719840178989736
39350,0.026223506312747235
39351,0.00975685835677944
39352,0.014170929579577754
39353,0.05290163978736038
39354,0.05545459193471718
39355,0.024152440209616415
39356,0.034350758808933096
39357,0.03500759261644145
39358,0.010756673501005707
39359,0.030539336240656998
39360,0.05177710167952955
39361,0.0038718224255134765
39362,0.05877471149781381
39363,0.015277154377229743
39364,0.0122289176139429
39365,0.005952819382289866
39366,0.01211458312942558
39367,0.0026047263221230296
39368,0.03122422301120642
39369,0.024075135732545962
39370,0.009448285478084139
39371,0.01061156209056547
39372,0.035598622927351845
39373,0.02341752423316032
39374,0.10902351138409462
39375,0.00568637417711802
39376,0.020825328690789516
39377,0.00699748068376266
39378,0.014037236026236539
39379,0.01973445431872363
39380,0.019606175909324293
39381,0.018395227756837048
39382,0.0052823222047822605
39383,0.004290245706668284
39384,0.004574152088376091
39385,0.019566083474734743
39386,0.009741775766688382
39387,0.011839387342720647
39388,0.013866525792959909
39389,0.059331458262090006
39390,0.004347029160487098
39391,0.016847500508647032
39392,0.07165202737571845
39393,0.06339737369378011
39394,0.012535159572918104
39395,0.03714455073468177
39396,0.005675343162122742
39397,0.06627192428788087
39398,0.01899769324050201
39399,0.15107367704316058
39400,0.016224659008891282
39401,0.051719672929484005
39402,0.03144541956411406
39403,0.018070583802683237
39404,0.021355804003143134
39405,0.019087606604631966
39406,0.07672724310750355
39407,0.009574197154509311
39408,0.008121117817470356
39409,0.002077025276719372
39410,0.012985841015825703
39411,0.0038748165770596957
39412,0.02990797539861212
39413,0.010611981200641664
39414,0.008621046702859514
39415,0.03053691367985465
39416,0.08547587925491597
39417,0.019329940822010467
39418,0.006263435266031883
39419,0.009108473985376474
39420,0.0038877661919621445
39421,0.0037577703420933308
39422,0.0077013177685799706
39423,0.07686415362685306
39424,0.035720186923292686
39425,0.01770735227967806
39426,0.009379149933585082
39427,0.03742330975426544
39428,0.030154896599649643
39429,0.01674020659883582
39430,0.007579651361037792
39431,0.00360281497322028
39432,0.012841742439248025
39433,0.004210854744127382
39434,0.03648306748368307
39435,0.05667627395428031
39436,0.0037278916207025468
39437,0.0040611096061366455
39438,0.0060206395227232826
39439,0.014761453312289159
39440,0.04222802592769827
39441,0.008919393144512261
39442,0.006397796766721433
39443,0.02579717416988438
39444,0.010459044844455334
39445,0.0034807931243148586
39446,0.03552737540737054
39447,0.01666890750497356
39448,0.011552617129274929
39449,0.007314574906472968
39450,0.013454917068229683
39451,0.019989819539808145
39452,0.04219477081094113
39453,0.010783730979383496
39454,0.01856446179479279
39455,0.011149447812150298
39456,0.01669115422130306
39457,0.006181394697774337
39458,0.008635796459105413
39459,0.032780114035232635
39460,0.0037336461075018522
39461,0.06492569341786157
39462,0.015135330563919922
39463,0.004304968813024653
39464,0.04638487352937994
39465,0.006371459606724802
39466,0.030750180570869094
39467,0.008283375525421112
39468,0.011116392057267124
39469,0.010375724910979722
39470,0.003590652561519887
39471,0.004550525069028163
39472,0.14507051977922564
39473,0.006101719923031122
39474,0.04615529687614442
39475,0.06494348520786973
39476,0.13634280489633774
39477,0.044094595173714696
39478,0.038784196304933134
39479,0.013613816626654217
39480,0.028249861554626478
39481,0.11434515400019458
39482,0.06071170171653793
39483,0.061686042174049674
39484,0.03790023893420616
39485,0.08556929609753613
39486,0.02147259996048119
39487,0.02074073645480965
39488,0.07739430367888975
39489,0.03424608450751029
39490,0.026262497563854882
39491,0.01605883244677826
39492,0.003492907497920183
39493,0.010747353900560171
39494,0.0026890967779337107
39495,0.02417060418997143
39496,0.011773192565498506
39497,0.010545597028554794
39498,0.07076961311294704
39499,0.004193035771234159
39500,0.04062160940802854
39501,0.005114450269026011
39502,0.03087106401281578
39503,0.02221484286181711
39504,0.017941287577160982
39505,0.03306671541448137
39506,0.014784186142603694
39507,0.0029719331256712225
39508,0.0307062575034357
39509,0.011850813233950633
39510,0.028944567147827366
39511,0.014892131973444826
39512,0.015989161418093006
39513,0.008364126022507613
39514,0.0062782231107104715
39515,0.0032109443254873197
39516,0.04836078697674262
39517,0.013648415795618568
39518,0.0049220037204609594
39519,0.012243509177161773
39520,0.003928686440046129
39521,0.011616090911139269
39522,0.01878803986587
39523,0.19351853576524733
39524,0.027231518479586565
39525,0.01543835080008769
39526,0.0035061659586458913
39527,0.11648951904506609
39528,0.008905367080333335
39529,0.002454716589815769
39530,0.014501182206341457
39531,0.04836630817246388
39532,0.11315792416482583
39533,0.007230810498458345
39534,0.015585679713805159
39535,0.013987695146957512
39536,0.017785490387974372
39537,0.0064464813844860415
39538,0.011506597526130822
39539,0.043358212104195576
39540,0.004350531869368152
39541,0.01666674156982178
39542,0.012480255196840385
39543,0.03365273281294701
39544,0.008173091125020213
39545,0.006271745941673105
39546,0.0482145312659904
39547,0.0038094480320288544
39548,0.033161851536507726
39549,0.009331537217581929
39550,0.02907460343682974
39551,0.025617732708848512
39552,0.007008256668976113
39553,0.010235236381110579
39554,0.04453683878519833
39555,0.01790060213861628
39556,0.015199687994360105
39557,0.02474746177787801
39558,0.005327995615137026
39559,0.011693931970804653
39560,0.007824408001842888
39561,0.06625872004755466
39562,0.006170650204953842
39563,0.010310878005169279
39564,0.0195551450488139
39565,0.00500348699627565
39566,0.007263093153486256
39567,0.003698280469240491
39568,0.05146229775815739
39569,0.2637092066190151
39570,0.00308056680727852
39571,0.013543967854481255
39572,0.08304526314291297
39573,0.006103925554736422
39574,0.005022386367820749
39575,0.010848265003070602
39576,0.022115829529290264
39577,0.0066637519453856976
39578,0.0028709913848253715
39579,0.005107955226468217
39580,0.0024667524324397195
39581,0.008342238868782152
39582,0.0082346424288933
39583,0.004193672139112966
39584,0.00827354953916564
39585,0.0019405839679922836
39586,0.02579738106789926
39587,0.15483496287752044
39588,0.018499362285933834
39589,0.01244658682946923
39590,0.008008281887262743
39591,0.11932418417691565
39592,0.007262273985517978
39593,0.02557812503356374
39594,0.0556946397051663
39595,0.00728259932591431
39596,0.013347406635501026
39597,0.02120395421309284
39598,0.01296600761893016
39599,0.007697077682183013
39600,0.005996925954296481
39601,0.010434418487638803
39602,0.019309437709963323
39603,0.00843296300718365
39604,0.003871287741147057
39605,0.007114300095670995
39606,0.005574128052961446
39607,0.01844014616852982
39608,0.011476018184741664
39609,0.018183186259588174
39610,0.01380240518555622
39611,0.059511015986366454
39612,0.035319875226963865
39613,0.030472231998522285
39614,0.005659675505473014
39615,0.03583414177356513
39616,0.0029491497436723653
39617,0.006493164816131107
39618,0.04304077011755303
39619,0.00498251432485253
39620,0.05402422632257089
39621,0.05722129237937561
39622,0.003102544632584696
39623,0.007680162961793893
39624,0.03463255021784908
39625,0.01682372607386531
39626,0.005189017015167253
39627,0.01653048222611864
39628,0.009800343805946831
39629,0.02341703768059691
39630,0.11085327271558167
39631,0.08761188924686529
39632,0.08083388639502866
39633,0.004752467237351446
39634,0.003932447424801109
39635,0.03400464572225291
39636,0.0462318835524227
39637,0.04437756959983728
39638,0.05390568261988956
39639,0.05380498270676988
39640,0.11083736108652045
39641,0.04853621968267768
39642,0.005518761538859285
39643,0.013642246559551522
39644,0.030847764251761594
39645,0.029361598878361435
39646,0.11883076039923383
39647,0.06400748686573456
39648,0.02718430278670395
39649,0.02247716906629608
39650,0.025292833327163308
39651,0.00521044855178494
39652,0.03212168392638647
39653,0.001963961810937923
39654,0.004620575911941812
39655,0.00882235886945229
39656,0.0114350396688007
39657,0.006284348914424619
39658,0.009523725638948034
39659,0.005091311863746718
39660,0.005291289591411571
39661,0.0115658805512291
39662,0.04898919680507049
39663,0.003554703499405839
39664,0.004609597868668374
39665,0.013980684499906344
39666,0.05130869674820391
39667,0.032633703560265674
39668,0.0033952101083726924
39669,0.006153613238411133
39670,0.018920067163247803
39671,0.009406113772471513
39672,0.021487625448738962
39673,0.005539582253691005
39674,0.024466924867890354
39675,0.002853062585850949
39676,0.0162446516873646
39677,0.034892435037635436
39678,0.0042322858499765515
39679,0.01631020592013616
39680,0.013735146402003627
39681,0.0241691587081483
39682,0.011436017114462864
39683,0.004160454407512465
39684,0.03556182964189571
39685,0.007741630399692793
39686,0.019851707785223386
39687,0.01856243924975185
39688,0.014603294635926314
39689,0.013474958183966048
39690,0.0400508517285267
39691,0.0058328300384283185
39692,0.0229536096312428
39693,0.0036405904692270955
39694,0.07954163024552395
39695,0.008757694370692553
39696,0.07526468049414411
39697,0.004357786954188682
39698,0.0069776676208428675
39699,0.012816667263008414
39700,0.019410864041455277
39701,0.14044700499491497
39702,0.009122031640379032
39703,0.004010132069788242
39704,0.0506785406001135
39705,0.009713782388694404
39706,0.0065522033283797595
39707,0.010314245229332074
39708,0.008767323485518118
39709,0.045612783980149584
39710,0.02842094056792503
39711,0.04835821268196012
39712,0.00891038591206057
39713,0.028196896941000738
39714,0.04588595056044757
39715,0.006675258543535269
39716,0.04775459636725653
39717,0.006866857751450168
39718,0.0059041934132648966
39719,0.003909678122137743
39720,0.03727682704677512
39721,0.006742987634419398
39722,0.023081906934687507
39723,0.020327162542273097
39724,0.0068431186472664475
39725,0.010060726663543369
39726,0.004938624790635356
39727,0.02591273693660517
39728,0.00339389297966967
39729,0.032429096875980404
39730,0.0039648949547741955
39731,0.06792009875222027
39732,0.01718407535880752
39733,0.003996424279997446
39734,0.03893168835276838
39735,0.012024115721831753
39736,0.04815584974356778
39737,0.02357372984998406
39738,0.017368932782028525
39739,0.060427677536865815
39740,0.032965685007437254
39741,0.011594579800961008
39742,0.05879121369711798
39743,0.004940213420359673
39744,0.027535173886516433
39745,0.04265377468003118
39746,0.005219592270800618
39747,0.0133149974442268
39748,0.004715824816955666
39749,0.005781284536322126
39750,0.025728895464095326
39751,0.009631528515480691
39752,0.02014169967670447
39753,0.022069299705181927
39754,0.04834008383737793
39755,0.014228401962512535
39756,0.04740611835662213
39757,0.019622659692022114
39758,0.009258702419699227
39759,0.007196786980710335
39760,0.006649062045584228
39761,0.03123265915693011
39762,0.02080031697156013
39763,0.029135184240562877
39764,0.00571651099957649
39765,0.002453323451580858
39766,0.0039250355544139855
39767,0.01969055846045463
39768,0.07261436750793526
39769,0.021233468317817347
39770,0.12825881861421573
39771,0.02758602948017813
39772,0.005088450231129642
39773,0.007334923017250764
39774,0.03557467907701155
39775,0.006925875330948785
39776,0.012081398404284916
39777,0.028875085115323128
39778,0.003516571130354135
39779,0.0045898270606615985
39780,0.013245106212089724
39781,0.012183654210393847
39782,0.032664855020961926
39783,0.008607980371867796
39784,0.008601455956996872
39785,0.016688574441195553
39786,0.02324000498839013
39787,0.03545541416464977
39788,0.012246383152016595
39789,0.03434141218110237
39790,0.018968199425925734
39791,0.009381326042313102
39792,0.007911094022146653
39793,0.04907456479332976
39794,0.03555356492663761
39795,0.13413660623657528
39796,0.01891138869019263
39797,0.003835470649101652
39798,0.028111244499951425
39799,0.00252808629301502
39800,0.015642394701331032
39801,0.2757849261506758
39802,0.010965215310908709
39803,0.007510106540143751
39804,0.01256000015050391
39805,0.014909896896934356
39806,0.005916471561033129
39807,0.12918090566655976
39808,0.00655308425919552
39809,0.024402110901713136
39810,0.011568124484322241
39811,0.005177571445090312
39812,0.015053510400966821
39813,0.0072153370118235825
39814,0.030338235686016003
39815,0.03389178686851264
39816,0.0315164029634515
39817,0.007419307363214859
39818,0.026106074048013694
39819,0.01997493883062673
39820,0.00790889878551028
39821,0.03644309746417013
39822,0.001981271120243624
39823,0.006721281650271773
39824,0.024612848222687653
39825,0.0036061221399285885
39826,0.03148996463591291
39827,0.014721505552748341
39828,0.023577385782624406
39829,0.04479090661147926
39830,0.054458999881135325
39831,0.09072569274090059
39832,0.05472322636547247
39833,0.010714778505406428
39834,0.013221205898807343
39835,0.009978080970464964
39836,0.031086397476624325
39837,0.009187485739698178
39838,0.005949512993112425
39839,0.013089927944502037
39840,0.0055247277199026446
39841,0.006692942236565029
39842,0.0069698740936532935
39843,0.035259344828508996
39844,0.02678013723163387
39845,0.016502632873617598
39846,0.0060929462461107664
39847,0.007201469443389253
39848,0.06181677615133993
39849,0.005932257171822805
39850,0.0034809511460571502
39851,0.025097792661909334
39852,0.025793023437081068
39853,0.022725738619840574
39854,0.002888732374350726
39855,0.00540704545278596
39856,0.010167280699502387
39857,0.004542779535888547
39858,0.034806767987246585
39859,0.05832376708871705
39860,0.018071912325973934
39861,0.05113660487442094
39862,0.0041803994662202235
39863,0.02242037590166178
39864,0.04854076068523326
39865,0.006329919762002615
39866,0.009625124832381902
39867,0.005043214989154206
39868,0.09629900825794808
39869,0.02005489893147201
39870,0.024061975994470283
39871,0.004171997835235005
39872,0.007335515265529745
39873,0.029011901328021086
39874,0.024599500844167274
39875,0.006048095156059498
39876,0.015569327677147363
39877,0.005247259298172013
39878,0.0031265305976337257
39879,0.004790188456418367
39880,0.028358125315405276
39881,0.006613484227416874
39882,0.03164905708148663
39883,0.05608803015759232
39884,0.0050019816685502195
39885,0.010290346342007756
39886,0.034359098004469346
39887,0.015633957579738216
39888,0.012762977701420953
39889,0.05513889739917747
